Region,Instance Type,Savings Plan Rate,Savings over On-Demand,On-Demand Rate,Database Edition,License Model,Service Code,Usage Type,Operation,Unit
ap-southeast-5,db.m7i.large,0.168,20%,0.21,Aurora PostgreSQL,Open Source,AmazonRDS,APS7-InstanceUsage:db.m7i.large,CreateDBInstance:0002,Hrs
ap-southeast-5,db.m7i.xlarge,0.336,20%,0.42,Aurora PostgreSQL,Open Source,AmazonRDS,APS7-InstanceUsage:db.m7i.xl,CreateDBInstance:0002,Hrs
ap-southeast-5,db.r7g.12xlarge,4.6848,20%,5.856,Aurora PostgreSQL,Open Source,AmazonRDS,APS7-InstanceUsage:db.r7g.12xl,CreateDBInstance:0002,Hrs
ap-southeast-5,db.r7g.16xlarge,6.2464,20%,7.808,Aurora PostgreSQL,Open Source,AmazonRDS,APS7-InstanceUsage:db.r7g.16xl,CreateDBInstance:0002,Hrs
ap-southeast-5,db.r7g.2xlarge,0.7808,20%,0.976,Aurora PostgreSQL,Open Source,AmazonRDS,APS7-InstanceUsage:db.r7g.2xl,CreateDBInstance:0002,Hrs
ap-southeast-5,db.r7g.4xlarge,1.5616,20%,1.952,Aurora PostgreSQL,Open Source,AmazonRDS,APS7-InstanceUsage:db.r7g.4xl,CreateDBInstance:0002,Hrs
ap-southeast-5,db.r7g.8xlarge,3.1232,20%,3.904,Aurora PostgreSQL,Open Source,AmazonRDS,APS7-InstanceUsage:db.r7g.8xl,CreateDBInstance:0002,Hrs
ap-southeast-5,db.r7g.large,0.1952,20%,0.244,Aurora PostgreSQL,Open Source,AmazonRDS,APS7-InstanceUsage:db.r7g.large,CreateDBInstance:0002,Hrs
ap-southeast-5,db.r7g.xlarge,0.3904,20%,0.488,Aurora PostgreSQL,Open Source,AmazonRDS,APS7-InstanceUsage:db.r7g.xl,CreateDBInstance:0002,Hrs
ap-southeast-5,db.r7i.12xlarge,4.896,20%,6.12,Aurora PostgreSQL,Open Source,AmazonRDS,APS7-InstanceUsage:db.r7i.12xl,CreateDBInstance:0002,Hrs
ap-southeast-5,db.r7i.16xlarge,6.528,20%,8.16,Aurora PostgreSQL,Open Source,AmazonRDS,APS7-InstanceUsage:db.r7i.16xl,CreateDBInstance:0002,Hrs
ap-southeast-5,db.r7i.24xlarge,9.792,20%,12.24,Aurora PostgreSQL,Open Source,AmazonRDS,APS7-InstanceUsage:db.r7i.24xl,CreateDBInstance:0002,Hrs
ap-southeast-5,db.r7i.2xlarge,0.816,20%,1.02,Aurora PostgreSQL,Open Source,AmazonRDS,APS7-InstanceUsage:db.r7i.2xl,CreateDBInstance:0002,Hrs
ap-southeast-5,db.r7i.48xlarge,19.584,20%,24.48,Aurora PostgreSQL,Open Source,AmazonRDS,APS7-InstanceUsage:db.r7i.48xl,CreateDBInstance:0002,Hrs
ap-southeast-5,db.r7i.4xlarge,1.632,20%,2.04,Aurora PostgreSQL,Open Source,AmazonRDS,APS7-InstanceUsage:db.r7i.4xl,CreateDBInstance:0002,Hrs
ap-southeast-5,db.r7i.8xlarge,3.264,20%,4.08,Aurora PostgreSQL,Open Source,AmazonRDS,APS7-InstanceUsage:db.r7i.8xl,CreateDBInstance:0002,Hrs
ap-southeast-5,db.r7i.large,0.204,20%,0.255,Aurora PostgreSQL,Open Source,AmazonRDS,APS7-InstanceUsage:db.r7i.large,CreateDBInstance:0002,Hrs
ap-southeast-5,db.r7i.xlarge,0.408,20%,0.51,Aurora PostgreSQL,Open Source,AmazonRDS,APS7-InstanceUsage:db.r7i.xl,CreateDBInstance:0002,Hrs
ap-southeast-5,db.m7g.12xlarge,7.6416,20%,9.552,Aurora PostgreSQL Multi-AZ,Open Source,AmazonRDS,APS7-Multi-AZUsage:db.m7g.12xl,CreateDBInstance:0002,Hrs
ap-southeast-5,db.m7g.16xlarge,10.1888,20%,12.736,Aurora PostgreSQL Multi-AZ,Open Source,AmazonRDS,APS7-Multi-AZUsage:db.m7g.16xl,CreateDBInstance:0002,Hrs
ap-southeast-5,db.m7g.2xlarge,1.2736,20%,1.592,Aurora PostgreSQL Multi-AZ,Open Source,AmazonRDS,APS7-Multi-AZUsage:db.m7g.2xl,CreateDBInstance:0002,Hrs
ap-southeast-5,db.m7g.4xlarge,2.5472,20%,3.184,Aurora PostgreSQL Multi-AZ,Open Source,AmazonRDS,APS7-Multi-AZUsage:db.m7g.4xl,CreateDBInstance:0002,Hrs
ap-southeast-5,db.m7g.8xlarge,5.0944,20%,6.368,Aurora PostgreSQL Multi-AZ,Open Source,AmazonRDS,APS7-Multi-AZUsage:db.m7g.8xl,CreateDBInstance:0002,Hrs
ap-southeast-5,db.m7g.large,0.3184,20%,0.398,Aurora PostgreSQL Multi-AZ,Open Source,AmazonRDS,APS7-Multi-AZUsage:db.m7g.large,CreateDBInstance:0002,Hrs
ap-southeast-5,db.m7g.xlarge,0.6368,20%,0.796,Aurora PostgreSQL Multi-AZ,Open Source,AmazonRDS,APS7-Multi-AZUsage:db.m7g.xl,CreateDBInstance:0002,Hrs
ap-southeast-5,db.m7i.12xlarge,8.064,20%,10.08,Aurora PostgreSQL Multi-AZ,Open Source,AmazonRDS,APS7-Multi-AZUsage:db.m7i.12xl,CreateDBInstance:0002,Hrs
ap-southeast-5,db.m7i.16xlarge,10.752,20%,13.44,Aurora PostgreSQL Multi-AZ,Open Source,AmazonRDS,APS7-Multi-AZUsage:db.m7i.16xl,CreateDBInstance:0002,Hrs
ap-southeast-5,db.m7i.24xlarge,16.128,20%,20.16,Aurora PostgreSQL Multi-AZ,Open Source,AmazonRDS,APS7-Multi-AZUsage:db.m7i.24xl,CreateDBInstance:0002,Hrs
ap-southeast-5,db.m7i.2xlarge,1.344,20%,1.68,Aurora PostgreSQL Multi-AZ,Open Source,AmazonRDS,APS7-Multi-AZUsage:db.m7i.2xl,CreateDBInstance:0002,Hrs
ap-southeast-5,db.m7i.48xlarge,32.256,20%,40.32,Aurora PostgreSQL Multi-AZ,Open Source,AmazonRDS,APS7-Multi-AZUsage:db.m7i.48xl,CreateDBInstance:0002,Hrs
ap-southeast-5,db.m7i.4xlarge,2.688,20%,3.36,Aurora PostgreSQL Multi-AZ,Open Source,AmazonRDS,APS7-Multi-AZUsage:db.m7i.4xl,CreateDBInstance:0002,Hrs
ap-southeast-5,db.m7i.8xlarge,5.376,20%,6.72,Aurora PostgreSQL Multi-AZ,Open Source,AmazonRDS,APS7-Multi-AZUsage:db.m7i.8xl,CreateDBInstance:0002,Hrs
ap-southeast-5,db.m7i.large,0.336,20%,0.42,Aurora PostgreSQL Multi-AZ,Open Source,AmazonRDS,APS7-Multi-AZUsage:db.m7i.large,CreateDBInstance:0002,Hrs
ap-southeast-5,db.m7i.xlarge,0.672,20%,0.84,Aurora PostgreSQL Multi-AZ,Open Source,AmazonRDS,APS7-Multi-AZUsage:db.m7i.xl,CreateDBInstance:0002,Hrs
ap-southeast-5,db.r7g.12xlarge,9.3696,20%,11.712,Aurora PostgreSQL Multi-AZ,Open Source,AmazonRDS,APS7-Multi-AZUsage:db.r7g.12xl,CreateDBInstance:0002,Hrs
ap-southeast-5,db.r7g.16xlarge,12.4928,20%,15.616,Aurora PostgreSQL Multi-AZ,Open Source,AmazonRDS,APS7-Multi-AZUsage:db.r7g.16xl,CreateDBInstance:0002,Hrs
ap-southeast-5,db.r7g.2xlarge,1.5616,20%,1.952,Aurora PostgreSQL Multi-AZ,Open Source,AmazonRDS,APS7-Multi-AZUsage:db.r7g.2xl,CreateDBInstance:0002,Hrs
ap-southeast-5,db.r7g.4xlarge,3.1232,20%,3.904,Aurora PostgreSQL Multi-AZ,Open Source,AmazonRDS,APS7-Multi-AZUsage:db.r7g.4xl,CreateDBInstance:0002,Hrs
ap-southeast-5,db.r7g.8xlarge,6.2464,20%,7.808,Aurora PostgreSQL Multi-AZ,Open Source,AmazonRDS,APS7-Multi-AZUsage:db.r7g.8xl,CreateDBInstance:0002,Hrs
ap-southeast-5,db.r7g.large,0.3904,20%,0.488,Aurora PostgreSQL Multi-AZ,Open Source,AmazonRDS,APS7-Multi-AZUsage:db.r7g.large,CreateDBInstance:0002,Hrs
ap-southeast-5,db.r7g.xlarge,0.7808,20%,0.976,Aurora PostgreSQL Multi-AZ,Open Source,AmazonRDS,APS7-Multi-AZUsage:db.r7g.xl,CreateDBInstance:0002,Hrs
ap-southeast-5,db.r7i.12xlarge,9.792,20%,12.24,Aurora PostgreSQL Multi-AZ,Open Source,AmazonRDS,APS7-Multi-AZUsage:db.r7i.12xl,CreateDBInstance:0002,Hrs
ap-southeast-5,db.r7i.16xlarge,13.056,20%,16.32,Aurora PostgreSQL Multi-AZ,Open Source,AmazonRDS,APS7-Multi-AZUsage:db.r7i.16xl,CreateDBInstance:0002,Hrs
ap-southeast-5,db.r7i.24xlarge,19.584,20%,24.48,Aurora PostgreSQL Multi-AZ,Open Source,AmazonRDS,APS7-Multi-AZUsage:db.r7i.24xl,CreateDBInstance:0002,Hrs
ap-southeast-5,db.r7i.2xlarge,1.632,20%,2.04,Aurora PostgreSQL Multi-AZ,Open Source,AmazonRDS,APS7-Multi-AZUsage:db.r7i.2xl,CreateDBInstance:0002,Hrs
ap-southeast-5,db.r7i.48xlarge,39.168,20%,48.96,Aurora PostgreSQL Multi-AZ,Open Source,AmazonRDS,APS7-Multi-AZUsage:db.r7i.48xl,CreateDBInstance:0002,Hrs
ap-southeast-5,db.r7i.4xlarge,3.264,20%,4.08,Aurora PostgreSQL Multi-AZ,Open Source,AmazonRDS,APS7-Multi-AZUsage:db.r7i.4xl,CreateDBInstance:0002,Hrs
ap-southeast-5,db.r7i.8xlarge,6.528,20%,8.16,Aurora PostgreSQL Multi-AZ,Open Source,AmazonRDS,APS7-Multi-AZUsage:db.r7i.8xl,CreateDBInstance:0002,Hrs
ap-southeast-5,db.r7i.large,0.408,20%,0.51,Aurora PostgreSQL Multi-AZ,Open Source,AmazonRDS,APS7-Multi-AZUsage:db.r7i.large,CreateDBInstance:0002,Hrs
ap-southeast-5,db.r7i.xlarge,0.816,20%,1.02,Aurora PostgreSQL Multi-AZ,Open Source,AmazonRDS,APS7-Multi-AZUsage:db.r7i.xl,CreateDBInstance:0002,Hrs
ap-southeast-5,DynamoDB Read Capacity Unit,0.000146916,12%,0.00016695,DynamoDB,AWS Native,AmazonDynamoDB,APS7-IA-ReadCapacityUnit-Hrs,CommittedThroughput,ReadCapacityUnit-Hrs
ap-southeast-5,DynamoDB Read Capacity Unit,0.000117216,12%,0.0001332,DynamoDB,AWS Native,AmazonDynamoDB,APS7-ReadCapacityUnit-Hrs,CommittedThroughput,ReadCapacityUnit-Hrs
ap-southeast-5,DynamoDB Read Request Unit,0.0000001312,18%,0.00000016,DynamoDB,AWS Native,AmazonDynamoDB,APS7-IA-ReadRequestUnits,PayPerRequestThroughput,ReadRequestUnits
ap-southeast-5,DynamoDB Read Request Unit,0.0000001054,18%,0.0000001285,DynamoDB,AWS Native,AmazonDynamoDB,APS7-ReadRequestUnits,PayPerRequestThroughput,ReadRequestUnits
ap-southeast-5,DynamoDB Write Capacity Unit,0.00073656,12%,0.000837,DynamoDB,AWS Native,AmazonDynamoDB,APS7-IA-WriteCapacityUnit-Hrs,CommittedThroughput,WriteCapacityUnit-Hrs
ap-southeast-5,DynamoDB Write Capacity Unit,0.00058608,12%,0.000666,DynamoDB,AWS Native,AmazonDynamoDB,APS7-WriteCapacityUnit-Hrs,CommittedThroughput,WriteCapacityUnit-Hrs
ap-southeast-5,DynamoDB Write Capacity Unit,0.00058608,12%,0.000666,DynamoDB,AWS Native,AmazonDynamoDB,APS7-ReplWriteCapacityUnit-Hrs,CommittedThroughput,ReplicatedWriteCapacityUnit-Hrs
ap-southeast-5,DynamoDB Write Capacity Unit,0.00073656,12%,0.000837,DynamoDB,AWS Native,AmazonDynamoDB,APS7-IA-ReplWriteCapacityUnit-Hrs,CommittedThroughput,ReplicatedWriteCapacityUnit-Hrs
ap-southeast-5,DynamoDB Write Request Unit,0.0000005248,18%,0.00000064,DynamoDB,AWS Native,AmazonDynamoDB,APS7-ReplWriteRequestUnits,PayPerRequestThroughput,ReplicatedWriteRequestUnits
ap-southeast-5,DynamoDB Write Request Unit,0.0000005248,18%,0.00000064,DynamoDB,AWS Native,AmazonDynamoDB,APS7-WriteRequestUnits,PayPerRequestThroughput,WriteRequestUnits
ap-southeast-5,DynamoDB Write Request Unit,0.0000006564,18%,0.0000008005,DynamoDB,AWS Native,AmazonDynamoDB,APS7-IA-ReplWriteRequestUnits,PayPerRequestThroughput,ReplicatedWriteRequestUnits
ap-southeast-5,DynamoDB Write Request Unit,0.0000006564,18%,0.0000008005,DynamoDB,AWS Native,AmazonDynamoDB,APS7-IA-WriteRequestUnits,PayPerRequestThroughput,WriteRequestUnits
ap-southeast-5,APS7-CachedData:Valkey,0.0595,20%,0.074375,ElastiCache for Valkey,Open Source,AmazonElastiCache,APS7-CachedData:Valkey,CreateServerlessCache,GB-Hours
ap-southeast-5,APS7-ElastiCacheProcessingUnits:Valkey,0.0000000016,20%,0.000000002,ElastiCache for Valkey,Open Source,AmazonElastiCache,APS7-ElastiCacheProcessingUnits:Valkey,CreateServerlessCache,ElastiCacheProcessingUnit
ap-southeast-5,cache.m7g.12xlarge,2.5508,20%,3.1885,ElastiCache for Valkey,Open Source,AmazonElastiCache,APS7-NodeUsage:cache.m7g.12xlarge,CreateCacheCluster:Valkey,Hrs
ap-southeast-5,cache.m7g.16xlarge,3.4008,20%,4.251,ElastiCache for Valkey,Open Source,AmazonElastiCache,APS7-NodeUsage:cache.m7g.16xlarge,CreateCacheCluster:Valkey,Hrs
ap-southeast-5,cache.m7g.2xlarge,0.42536,20%,0.5317,ElastiCache for Valkey,Open Source,AmazonElastiCache,APS7-NodeUsage:cache.m7g.2xlarge,CreateCacheCluster:Valkey,Hrs
ap-southeast-5,cache.m7g.4xlarge,0.85072,20%,1.0634,ElastiCache for Valkey,Open Source,AmazonElastiCache,APS7-NodeUsage:cache.m7g.4xlarge,CreateCacheCluster:Valkey,Hrs
ap-southeast-5,cache.m7g.8xlarge,1.70072,20%,2.1259,ElastiCache for Valkey,Open Source,AmazonElastiCache,APS7-NodeUsage:cache.m7g.8xlarge,CreateCacheCluster:Valkey,Hrs
ap-southeast-5,cache.m7g.large,0.10648,20%,0.1331,ElastiCache for Valkey,Open Source,AmazonElastiCache,APS7-NodeUsage:cache.m7g.large,CreateCacheCluster:Valkey,Hrs
ap-southeast-5,cache.m7g.xlarge,0.21304,20%,0.2663,ElastiCache for Valkey,Open Source,AmazonElastiCache,APS7-NodeUsage:cache.m7g.xlarge,CreateCacheCluster:Valkey,Hrs
ap-southeast-5,cache.r7g.12xlarge,3.4152,20%,4.269,ElastiCache for Valkey,Open Source,AmazonElastiCache,APS7-NodeUsage:cache.r7g.12xlarge,CreateCacheCluster:Valkey,Hrs
ap-southeast-5,cache.r7g.16xlarge,4.55336,20%,5.6917,ElastiCache for Valkey,Open Source,AmazonElastiCache,APS7-NodeUsage:cache.r7g.16xlarge,CreateCacheCluster:Valkey,Hrs
ap-southeast-5,cache.r7g.2xlarge,0.56944,20%,0.7118,ElastiCache for Valkey,Open Source,AmazonElastiCache,APS7-NodeUsage:cache.r7g.2xlarge,CreateCacheCluster:Valkey,Hrs
ap-southeast-5,cache.r7g.4xlarge,1.13888,20%,1.4236,ElastiCache for Valkey,Open Source,AmazonElastiCache,APS7-NodeUsage:cache.r7g.4xlarge,CreateCacheCluster:Valkey,Hrs
ap-southeast-5,cache.r7g.8xlarge,2.27632,20%,2.8454,ElastiCache for Valkey,Open Source,AmazonElastiCache,APS7-NodeUsage:cache.r7g.8xlarge,CreateCacheCluster:Valkey,Hrs
ap-southeast-5,cache.r7g.large,0.14288,20%,0.1786,ElastiCache for Valkey,Open Source,AmazonElastiCache,APS7-NodeUsage:cache.r7g.large,CreateCacheCluster:Valkey,Hrs
ap-southeast-5,cache.r7g.xlarge,0.28504,20%,0.3563,ElastiCache for Valkey,Open Source,AmazonElastiCache,APS7-NodeUsage:cache.r7g.xlarge,CreateCacheCluster:Valkey,Hrs
ap-southeast-5,db.m7g.12xlarge,3.8208,20%,4.776,MySQL,Open Source,AmazonRDS,APS7-InstanceUsage:db.m7g.12xl,CreateDBInstance:0018,Hrs
ap-southeast-5,db.m7g.16xlarge,5.0944,20%,6.368,MySQL,Open Source,AmazonRDS,APS7-InstanceUsage:db.m7g.16xl,CreateDBInstance:0018,Hrs
ap-southeast-5,db.m7g.2xlarge,0.6368,20%,0.796,MySQL,Open Source,AmazonRDS,APS7-InstanceUsage:db.m7g.2xl,CreateDBInstance:0018,Hrs
ap-southeast-5,db.m7g.4xlarge,1.2736,20%,1.592,MySQL,Open Source,AmazonRDS,APS7-InstanceUsage:db.m7g.4xl,CreateDBInstance:0018,Hrs
ap-southeast-5,db.m7g.8xlarge,2.5472,20%,3.184,MySQL,Open Source,AmazonRDS,APS7-InstanceUsage:db.m7g.8xl,CreateDBInstance:0018,Hrs
ap-southeast-5,db.m7g.large,0.1592,20%,0.199,MySQL,Open Source,AmazonRDS,APS7-InstanceUsage:db.m7g.large,CreateDBInstance:0018,Hrs
ap-southeast-5,db.m7g.xlarge,0.3184,20%,0.398,MySQL,Open Source,AmazonRDS,APS7-InstanceUsage:db.m7g.xl,CreateDBInstance:0018,Hrs
ap-southeast-5,db.m7i.12xlarge,4.032,20%,5.04,MySQL,Open Source,AmazonRDS,APS7-InstanceUsage:db.m7i.12xl,CreateDBInstance:0018,Hrs
ap-southeast-5,db.m7i.16xlarge,5.376,20%,6.72,MySQL,Open Source,AmazonRDS,APS7-InstanceUsage:db.m7i.16xl,CreateDBInstance:0018,Hrs
ap-southeast-5,db.m7i.24xlarge,8.064,20%,10.08,MySQL,Open Source,AmazonRDS,APS7-InstanceUsage:db.m7i.24xl,CreateDBInstance:0018,Hrs
ap-southeast-5,db.m7i.2xlarge,0.672,20%,0.84,MySQL,Open Source,AmazonRDS,APS7-InstanceUsage:db.m7i.2xl,CreateDBInstance:0018,Hrs
ap-southeast-5,db.m7i.48xlarge,16.128,20%,20.16,MySQL,Open Source,AmazonRDS,APS7-InstanceUsage:db.m7i.48xl,CreateDBInstance:0018,Hrs
ap-southeast-5,db.m7i.4xlarge,1.344,20%,1.68,MySQL,Open Source,AmazonRDS,APS7-InstanceUsage:db.m7i.4xl,CreateDBInstance:0018,Hrs
ap-southeast-5,db.m7i.8xlarge,2.688,20%,3.36,MySQL,Open Source,AmazonRDS,APS7-InstanceUsage:db.m7i.8xl,CreateDBInstance:0018,Hrs
ap-southeast-5,db.m7i.large,0.168,20%,0.21,MySQL,Open Source,AmazonRDS,APS7-InstanceUsage:db.m7i.large,CreateDBInstance:0018,Hrs
ap-southeast-5,db.m7i.xlarge,0.336,20%,0.42,MySQL,Open Source,AmazonRDS,APS7-InstanceUsage:db.m7i.xl,CreateDBInstance:0018,Hrs
ap-southeast-5,db.r7g.12xlarge,4.6848,20%,5.856,MySQL,Open Source,AmazonRDS,APS7-InstanceUsage:db.r7g.12xl,CreateDBInstance:0018,Hrs
ap-southeast-5,db.r7g.16xlarge,6.2464,20%,7.808,MySQL,Open Source,AmazonRDS,APS7-InstanceUsage:db.r7g.16xl,CreateDBInstance:0018,Hrs
ap-southeast-5,db.r7g.2xlarge,0.7808,20%,0.976,MySQL,Open Source,AmazonRDS,APS7-InstanceUsage:db.r7g.2xl,CreateDBInstance:0018,Hrs
ap-southeast-5,db.r7g.4xlarge,1.5616,20%,1.952,MySQL,Open Source,AmazonRDS,APS7-InstanceUsage:db.r7g.4xl,CreateDBInstance:0018,Hrs
ap-southeast-5,db.r7g.8xlarge,3.1232,20%,3.904,MySQL,Open Source,AmazonRDS,APS7-InstanceUsage:db.r7g.8xl,CreateDBInstance:0018,Hrs
ap-southeast-5,db.r7g.large,0.1952,20%,0.244,MySQL,Open Source,AmazonRDS,APS7-InstanceUsage:db.r7g.large,CreateDBInstance:0018,Hrs
ap-southeast-5,db.r7g.xlarge,0.3904,20%,0.488,MySQL,Open Source,AmazonRDS,APS7-InstanceUsage:db.r7g.xl,CreateDBInstance:0018,Hrs
ap-southeast-5,db.r7i.12xlarge,4.896,20%,6.12,MySQL,Open Source,AmazonRDS,APS7-InstanceUsage:db.r7i.12xl,CreateDBInstance:0018,Hrs
ap-southeast-5,db.r7i.16xlarge,6.528,20%,8.16,MySQL,Open Source,AmazonRDS,APS7-InstanceUsage:db.r7i.16xl,CreateDBInstance:0018,Hrs
ap-southeast-5,db.r7i.24xlarge,9.792,20%,12.24,MySQL,Open Source,AmazonRDS,APS7-InstanceUsage:db.r7i.24xl,CreateDBInstance:0018,Hrs
ap-southeast-5,db.r7i.2xlarge,0.816,20%,1.02,MySQL,Open Source,AmazonRDS,APS7-InstanceUsage:db.r7i.2xl,CreateDBInstance:0018,Hrs
ap-southeast-5,db.r7i.48xlarge,19.584,20%,24.48,MySQL,Open Source,AmazonRDS,APS7-InstanceUsage:db.r7i.48xl,CreateDBInstance:0018,Hrs
ap-southeast-5,db.r7i.4xlarge,1.632,20%,2.04,MySQL,Open Source,AmazonRDS,APS7-InstanceUsage:db.r7i.4xl,CreateDBInstance:0018,Hrs
ap-southeast-5,db.r7i.8xlarge,3.264,20%,4.08,MySQL,Open Source,AmazonRDS,APS7-InstanceUsage:db.r7i.8xl,CreateDBInstance:0018,Hrs
ap-southeast-5,db.r7i.large,0.204,20%,0.255,MySQL,Open Source,AmazonRDS,APS7-InstanceUsage:db.r7i.large,CreateDBInstance:0018,Hrs
ap-southeast-5,db.r7i.xlarge,0.408,20%,0.51,MySQL,Open Source,AmazonRDS,APS7-InstanceUsage:db.r7i.xl,CreateDBInstance:0018,Hrs
ap-southeast-5,db.m7g.12xlarge,7.6416,20%,9.552,MySQL Multi-AZ,Open Source,AmazonRDS,APS7-Multi-AZUsage:db.m7g.12xl,CreateDBInstance:0018,Hrs
ap-southeast-5,db.m7g.16xlarge,10.1888,20%,12.736,MySQL Multi-AZ,Open Source,AmazonRDS,APS7-Multi-AZUsage:db.m7g.16xl,CreateDBInstance:0018,Hrs
ap-southeast-5,db.m7g.2xlarge,1.2736,20%,1.592,MySQL Multi-AZ,Open Source,AmazonRDS,APS7-Multi-AZUsage:db.m7g.2xl,CreateDBInstance:0018,Hrs
ap-southeast-5,db.m7g.4xlarge,2.5472,20%,3.184,MySQL Multi-AZ,Open Source,AmazonRDS,APS7-Multi-AZUsage:db.m7g.4xl,CreateDBInstance:0018,Hrs
ap-southeast-5,db.m7g.8xlarge,5.0944,20%,6.368,MySQL Multi-AZ,Open Source,AmazonRDS,APS7-Multi-AZUsage:db.m7g.8xl,CreateDBInstance:0018,Hrs
ap-southeast-5,db.m7g.large,0.3184,20%,0.398,MySQL Multi-AZ,Open Source,AmazonRDS,APS7-Multi-AZUsage:db.m7g.large,CreateDBInstance:0018,Hrs
ap-southeast-5,db.m7g.xlarge,0.6368,20%,0.796,MySQL Multi-AZ,Open Source,AmazonRDS,APS7-Multi-AZUsage:db.m7g.xl,CreateDBInstance:0018,Hrs
ap-southeast-5,db.m7i.12xlarge,8.064,20%,10.08,MySQL Multi-AZ,Open Source,AmazonRDS,APS7-Multi-AZUsage:db.m7i.12xl,CreateDBInstance:0018,Hrs
ap-southeast-5,db.m7i.16xlarge,10.752,20%,13.44,MySQL Multi-AZ,Open Source,AmazonRDS,APS7-Multi-AZUsage:db.m7i.16xl,CreateDBInstance:0018,Hrs
ap-southeast-5,db.m7i.24xlarge,16.128,20%,20.16,MySQL Multi-AZ,Open Source,AmazonRDS,APS7-Multi-AZUsage:db.m7i.24xl,CreateDBInstance:0018,Hrs
ap-southeast-5,db.m7i.2xlarge,1.344,20%,1.68,MySQL Multi-AZ,Open Source,AmazonRDS,APS7-Multi-AZUsage:db.m7i.2xl,CreateDBInstance:0018,Hrs
ap-southeast-5,db.m7i.48xlarge,32.256,20%,40.32,MySQL Multi-AZ,Open Source,AmazonRDS,APS7-Multi-AZUsage:db.m7i.48xl,CreateDBInstance:0018,Hrs
ap-southeast-5,db.m7i.4xlarge,2.688,20%,3.36,MySQL Multi-AZ,Open Source,AmazonRDS,APS7-Multi-AZUsage:db.m7i.4xl,CreateDBInstance:0018,Hrs
ap-southeast-5,db.m7i.8xlarge,5.376,20%,6.72,MySQL Multi-AZ,Open Source,AmazonRDS,APS7-Multi-AZUsage:db.m7i.8xl,CreateDBInstance:0018,Hrs
ap-southeast-5,db.m7i.large,0.336,20%,0.42,MySQL Multi-AZ,Open Source,AmazonRDS,APS7-Multi-AZUsage:db.m7i.large,CreateDBInstance:0018,Hrs
ap-southeast-5,db.m7i.xlarge,0.672,20%,0.84,MySQL Multi-AZ,Open Source,AmazonRDS,APS7-Multi-AZUsage:db.m7i.xl,CreateDBInstance:0018,Hrs
ap-southeast-5,db.r7g.12xlarge,9.3696,20%,11.712,MySQL Multi-AZ,Open Source,AmazonRDS,APS7-Multi-AZUsage:db.r7g.12xl,CreateDBInstance:0018,Hrs
ap-southeast-5,db.r7g.16xlarge,12.4928,20%,15.616,MySQL Multi-AZ,Open Source,AmazonRDS,APS7-Multi-AZUsage:db.r7g.16xl,CreateDBInstance:0018,Hrs
ap-southeast-5,db.r7g.2xlarge,1.5616,20%,1.952,MySQL Multi-AZ,Open Source,AmazonRDS,APS7-Multi-AZUsage:db.r7g.2xl,CreateDBInstance:0018,Hrs
ap-southeast-5,db.r7g.4xlarge,3.1232,20%,3.904,MySQL Multi-AZ,Open Source,AmazonRDS,APS7-Multi-AZUsage:db.r7g.4xl,CreateDBInstance:0018,Hrs
ap-southeast-5,db.r7g.8xlarge,6.2464,20%,7.808,MySQL Multi-AZ,Open Source,AmazonRDS,APS7-Multi-AZUsage:db.r7g.8xl,CreateDBInstance:0018,Hrs
ap-southeast-5,db.r7g.large,0.3904,20%,0.488,MySQL Multi-AZ,Open Source,AmazonRDS,APS7-Multi-AZUsage:db.r7g.large,CreateDBInstance:0018,Hrs
ap-southeast-5,db.r7g.xlarge,0.7808,20%,0.976,MySQL Multi-AZ,Open Source,AmazonRDS,APS7-Multi-AZUsage:db.r7g.xl,CreateDBInstance:0018,Hrs
ap-southeast-5,db.r7i.12xlarge,9.792,20%,12.24,MySQL Multi-AZ,Open Source,AmazonRDS,APS7-Multi-AZUsage:db.r7i.12xl,CreateDBInstance:0018,Hrs
ap-southeast-5,db.r7i.16xlarge,13.056,20%,16.32,MySQL Multi-AZ,Open Source,AmazonRDS,APS7-Multi-AZUsage:db.r7i.16xl,CreateDBInstance:0018,Hrs
ap-southeast-5,db.r7i.24xlarge,19.584,20%,24.48,MySQL Multi-AZ,Open Source,AmazonRDS,APS7-Multi-AZUsage:db.r7i.24xl,CreateDBInstance:0018,Hrs
ap-southeast-5,db.r7i.2xlarge,1.632,20%,2.04,MySQL Multi-AZ,Open Source,AmazonRDS,APS7-Multi-AZUsage:db.r7i.2xl,CreateDBInstance:0018,Hrs
ap-southeast-5,db.r7i.48xlarge,39.168,20%,48.96,MySQL Multi-AZ,Open Source,AmazonRDS,APS7-Multi-AZUsage:db.r7i.48xl,CreateDBInstance:0018,Hrs
ap-southeast-5,db.r7i.4xlarge,3.264,20%,4.08,MySQL Multi-AZ,Open Source,AmazonRDS,APS7-Multi-AZUsage:db.r7i.4xl,CreateDBInstance:0018,Hrs
ap-southeast-5,db.r7i.8xlarge,6.528,20%,8.16,MySQL Multi-AZ,Open Source,AmazonRDS,APS7-Multi-AZUsage:db.r7i.8xl,CreateDBInstance:0018,Hrs
ap-southeast-5,db.r7i.large,0.408,20%,0.51,MySQL Multi-AZ,Open Source,AmazonRDS,APS7-Multi-AZUsage:db.r7i.large,CreateDBInstance:0018,Hrs
